,Datetime,Permalink,Text,Username,Favorites,Retweets,Geo,Hashtags,Engagements,Polarity,Subjectivity,NB-Positive Probability,NB-Negative Probability,NB-Sentiment Score
79,2020-08-31 19:22:58+00:00,https://twitter.com/ALongLostMother/status/1300514435178602496,"""I baked cookies, everyone~"" ",ALongLostMother,9,1,,,10,0.0,0.0,0.8693370117827609,0.13066298821723812,0.7386740235655228
80,2020-08-31 19:15:55+00:00,https://twitter.com/mamiidev/status/1300512662556737537,My strawberry milkshake cookies &gt;&gt;&gt; ,mamiidev,30,2,,,32,0.0,0.0,0.8562538666258248,0.14374613337417466,0.7125077332516502
81,2020-08-31 22:31:29+00:00,https://twitter.com/ShadowInk17/status/1300561877441949697,heres a meme to make your day <3,ShadowInk17,14,6,,,20,0.0,0.0,0.9654496658043241,0.034550334195674326,0.9308993316086498
82,2020-08-31 20:40:22+00:00,https://twitter.com/ktzhaoauthor/status/1300533913983553537,"PS writers: an agent quick to drop you over your problematic book, which they played a role in selling, instead of adequately apologizing to hurt communities & committing to learning WITH you after your joint harmful mistake, is NOT an agent who was ever invested in your career",ktzhaoauthor,561,57,,,618,0.3333333333333333,0.41666666666666663,0.9933510056248267,0.006648994375175269,0.9867020112496514
83,2020-08-31 20:38:20+00:00,https://twitter.com/nicklocklear30/status/1300533402899288064,Best custom cookies around!! ,nicklocklear30,2,1,,,3,1.0,0.3,0.9268369206426682,0.07316307935733204,0.8536738412853362
84,2020-08-31 19:50:45+00:00,https://twitter.com/shak1ahmed/status/1300521427909652488,Friendship Cookies are ready to decorate ,shak1ahmed,4,1,,,5,0.2,0.5,0.9119643397424154,0.08803566025758536,0.8239286794848301
85,2020-08-31 19:24:48+00:00,https://twitter.com/dirt_mud_dust/status/1300514898300944385,"shhhh, the cookies are sleeping #cookierun",dirt_mud_dust,20,6,,#cookierun,26,0.0,0.0,0.5730753692236894,0.426924630776312,0.14615073844737742
86,2020-08-31 19:18:53+00:00,https://twitter.com/DxncxngQxxxn/status/1300513408014520329,CUM COOKIES pic.twitter.com/ZxkSPix8en,DxncxngQxxxn,12,2,,,14,0.0,0.0,0.8755917107843245,0.12440828921567444,0.75118342156865
87,2020-08-31 19:02:23+00:00,https://twitter.com/CanaCoastCrunch/status/1300509254198030336,Fresh from the Garden. Locally grown girl scout cookies! No extra bs! ,CanaCoastCrunch,3,2,,,5,0.09999999999999999,0.19999999999999998,0.17227806522692327,0.8277219347730762,-0.655443869546153
88,2020-08-31 18:54:01+00:00,https://twitter.com/GhouliaChilds/status/1300507151337619456,MONSTER Cookies via Pillsbury #GhastlyGastronomy,GhouliaChilds,79,16,,#GhastlyGastronomy,95,0.0,0.0,0.6999717265512445,0.3000282734487577,0.3999434531024868
89,2020-08-31 18:51:51+00:00,https://twitter.com/foreverimbetter/status/1300506605335662592,Oatmeal chocolate chip cookies ,foreverimbetter,199,37,,,236,0.0,0.0,0.9550193388656941,0.04498066113430642,0.9100386777313877
90,2020-08-31 18:42:30+00:00,https://twitter.com/wqvess/status/1300504249814544385,i can’t trust anyone who don’t like these cookies ,wqvess,9,0,,,9,0.0,0.0,0.9884233061693901,0.01157669383060802,0.9768466123387821
91,2020-08-31 18:32:10+00:00,https://twitter.com/Karen96007514/status/1300501651451785216, I PURPLE YOU #JUNGKOOK @BTS_twt @BigHitEnt #ARMY,Karen96007514,0,0,,#JUNGKOOK #ARMY,0,0.0,0.0,0.8921888747398262,0.10781112526017399,0.7843777494796522
92,2020-08-31 18:23:17+00:00,https://twitter.com/Dolly_Benton/status/1300499417439465472,Who else likes these cookies ? #Like #RT,Dolly_Benton,29,10,,#Like #RT,39,0.0,0.0,0.8606126272073571,0.13938737279264365,0.7212252544147134
93,2020-08-31 17:56:42+00:00,https://twitter.com/GalaxyCookie_TM/status/1300492724743921668,Thinking about him @blueycapsules #blueycapsules,GalaxyCookie_TM,59,8,,#blueycapsules,67,0.0,0.0,0.33133235574046543,0.6686676442595345,-0.3373352885190691
94,2020-08-31 17:52:41+00:00,https://twitter.com/DeelightfulDes1/status/1300491715653111808,Cookies &amp; Cream Order Yours Today ,DeelightfulDes1,4,2,,,6,0.0,0.0,0.7926083246850673,0.2073916753149303,0.585216649370137
95,2020-08-31 17:45:54+00:00,https://twitter.com/CookieDear08/status/1300490005953933312,Fire,CookieDear08,0,0,,,0,0.0,0.0,0.8755917107843504,0.12440828921564993,0.7511834215687004
96,2020-08-31 17:14:16+00:00,https://twitter.com/kalieelJB33/status/1300482048029855748,Best cookies ever invented ,kalieelJB33,4,1,,,5,1.0,0.3,0.9846272518533807,0.015372748146616546,0.9692545037067641
97,2020-08-31 17:01:34+00:00,https://twitter.com/ROmaNaROmi4/status/1300478851894702080,MaNy maNy haPpy ReturnS oF thE DaY COokie #JungkookDay ,ROmaNaROmi4,1,0,,#JungkookDay,1,0.6,0.6666666666666666,0.9150285794626477,0.08497142053735324,0.8300571589252945
98,2020-08-31 17:00:30+00:00,https://twitter.com/EvaCharatArts/status/1300478580632281088,No new art today but here's an art of Onopia eating a cookie that I did a while back! ,EvaCharatArts,13,2,,,15,-0.03409090909090909,0.22727272727272727,0.011168186837136078,0.988831813162866,-0.9776636263257299
